complaint_id,text,language,category,department,priority,template_group
HGL_0295,Mujhe help chahiye kyunki tracking information update nahi ho rahi hai.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_10
HGL_0296,Mujhe help chahiye kyunki tracking information update nahi ho rahi hai. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_10
HGL_0297,Mujhe help chahiye kyunki tracking information update nahi ho rahi hai. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_10
HGL_0298,Ye urgent hai: tracking information update nahi ho rahi hai.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_10
HGL_0299,Ye urgent hai: tracking information update nahi ho rahi hai. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_10
HGL_0300,Ye urgent hai: tracking information update nahi ho rahi hai. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_10
HGL_0301,Order cancel kiya but refund abhi tak nahi mila.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_01
HGL_0302,Order cancel kiya but refund abhi tak nahi mila. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_01
HGL_0303,Order cancel kiya but refund abhi tak nahi mila. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_01
HGL_0304,"Hello, order cancel kiya but refund abhi tak nahi mila.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_01
HGL_0305,"Hello, order cancel kiya but refund abhi tak nahi mila. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_01
HGL_0306,"Hello, order cancel kiya but refund abhi tak nahi mila. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_01
HGL_0307,"Please help, order cancel kiya but refund abhi tak nahi mila.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_01
HGL_0308,"Please help, order cancel kiya but refund abhi tak nahi mila. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_01
HGL_0309,"Please help, order cancel kiya but refund abhi tak nahi mila. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_01
HGL_0310,Mujhe help chahiye kyunki order cancel kiya but refund abhi tak nahi mila.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_01
HGL_0311,Mujhe help chahiye kyunki order cancel kiya but refund abhi tak nahi mila. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_01
HGL_0312,Mujhe help chahiye kyunki order cancel kiya but refund abhi tak nahi mila. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_01
HGL_0313,Ye urgent hai: order cancel kiya but refund abhi tak nahi mila.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_01
HGL_0314,Ye urgent hai: order cancel kiya but refund abhi tak nahi mila. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_01
HGL_0315,Ye urgent hai: order cancel kiya but refund abhi tak nahi mila. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_01
HGL_0316,Mera refund abhi bhi pending hai.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_02
HGL_0317,Mera refund abhi bhi pending hai. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_02
HGL_0318,Mera refund abhi bhi pending hai. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_02
HGL_0319,"Hello, mera refund abhi bhi pending hai.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_02
HGL_0320,"Hello, mera refund abhi bhi pending hai. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_02
HGL_0321,"Hello, mera refund abhi bhi pending hai. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_02
HGL_0322,"Please help, mera refund abhi bhi pending hai.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_02
HGL_0323,"Please help, mera refund abhi bhi pending hai. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_02
HGL_0324,"Please help, mera refund abhi bhi pending hai. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_02
HGL_0325,Mujhe help chahiye kyunki mera refund abhi bhi pending hai.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_02
HGL_0326,Mujhe help chahiye kyunki mera refund abhi bhi pending hai. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_02
HGL_0327,Mujhe help chahiye kyunki mera refund abhi bhi pending hai. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_02
HGL_0328,Ye urgent hai: mera refund abhi bhi pending hai.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_02
HGL_0329,Ye urgent hai: mera refund abhi bhi pending hai. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_02
HGL_0330,Ye urgent hai: mera refund abhi bhi pending hai. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_02
HGL_0331,Mujhe sirf partial refund mila hai.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_03
HGL_0332,Mujhe sirf partial refund mila hai. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_03
HGL_0333,Mujhe sirf partial refund mila hai. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_03
HGL_0334,"Hello, mujhe sirf partial refund mila hai.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_03
HGL_0335,"Hello, mujhe sirf partial refund mila hai. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_03
HGL_0336,"Hello, mujhe sirf partial refund mila hai. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_03
HGL_0337,"Please help, mujhe sirf partial refund mila hai.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_03
HGL_0338,"Please help, mujhe sirf partial refund mila hai. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_03
HGL_0339,"Please help, mujhe sirf partial refund mila hai. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_03
HGL_0340,Mujhe help chahiye kyunki mujhe sirf partial refund mila hai.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_03
HGL_0341,Mujhe help chahiye kyunki mujhe sirf partial refund mila hai. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_03
HGL_0342,Mujhe help chahiye kyunki mujhe sirf partial refund mila hai. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_03
HGL_0343,Ye urgent hai: mujhe sirf partial refund mila hai.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_03
HGL_0344,Ye urgent hai: mujhe sirf partial refund mila hai. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_03
HGL_0345,Ye urgent hai: mujhe sirf partial refund mila hai. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_03
HGL_0346,App refunded dikha raha hai but account mein paise nahi aaye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_04
HGL_0347,App refunded dikha raha hai but account mein paise nahi aaye. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_04
HGL_0348,App refunded dikha raha hai but account mein paise nahi aaye. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_04
HGL_0349,"Hello, app refunded dikha raha hai but account mein paise nahi aaye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_04
HGL_0350,"Hello, app refunded dikha raha hai but account mein paise nahi aaye. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_04
HGL_0351,"Hello, app refunded dikha raha hai but account mein paise nahi aaye. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_04
HGL_0352,"Please help, app refunded dikha raha hai but account mein paise nahi aaye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_04
HGL_0353,"Please help, app refunded dikha raha hai but account mein paise nahi aaye. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_04
HGL_0354,"Please help, app refunded dikha raha hai but account mein paise nahi aaye. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_04
HGL_0355,Mujhe help chahiye kyunki app refunded dikha raha hai but account mein paise nahi aaye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_04
HGL_0356,Mujhe help chahiye kyunki app refunded dikha raha hai but account mein paise nahi aaye. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_04
HGL_0357,Mujhe help chahiye kyunki app refunded dikha raha hai but account mein paise nahi aaye. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_04
HGL_0358,Ye urgent hai: app refunded dikha raha hai but account mein paise nahi aaye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_04
HGL_0359,Ye urgent hai: app refunded dikha raha hai but account mein paise nahi aaye. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_04
HGL_0360,Ye urgent hai: app refunded dikha raha hai but account mein paise nahi aaye. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_04
HGL_0361,Return accept hua but refund process nahi hua.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_05
HGL_0362,Return accept hua but refund process nahi hua. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_05
HGL_0363,Return accept hua but refund process nahi hua. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_05
HGL_0364,"Hello, return accept hua but refund process nahi hua.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_05
HGL_0365,"Hello, return accept hua but refund process nahi hua. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_05
HGL_0366,"Hello, return accept hua but refund process nahi hua. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_05
HGL_0367,"Please help, return accept hua but refund process nahi hua.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_05
HGL_0368,"Please help, return accept hua but refund process nahi hua. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_05
HGL_0369,"Please help, return accept hua but refund process nahi hua. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_05
HGL_0370,Mujhe help chahiye kyunki return accept hua but refund process nahi hua.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_05
HGL_0371,Mujhe help chahiye kyunki return accept hua but refund process nahi hua. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_05
HGL_0372,Mujhe help chahiye kyunki return accept hua but refund process nahi hua. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_05
HGL_0373,Ye urgent hai: return accept hua but refund process nahi hua.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_05
HGL_0374,Ye urgent hai: return accept hua but refund process nahi hua. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_05
HGL_0375,Ye urgent hai: return accept hua but refund process nahi hua. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_05
HGL_0376,Refund ki deadline already cross ho gayi.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_06
HGL_0377,Refund ki deadline already cross ho gayi. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_06
HGL_0378,Refund ki deadline already cross ho gayi. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_06
HGL_0379,"Hello, refund ki deadline already cross ho gayi.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_06
HGL_0380,"Hello, refund ki deadline already cross ho gayi. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_06
HGL_0381,"Hello, refund ki deadline already cross ho gayi. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_06
HGL_0382,"Please help, refund ki deadline already cross ho gayi.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_06
HGL_0383,"Please help, refund ki deadline already cross ho gayi. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_06
HGL_0384,"Please help, refund ki deadline already cross ho gayi. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_06
HGL_0385,Mujhe help chahiye kyunki refund ki deadline already cross ho gayi.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_06
HGL_0386,Mujhe help chahiye kyunki refund ki deadline already cross ho gayi. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_06
HGL_0387,Mujhe help chahiye kyunki refund ki deadline already cross ho gayi. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_06
HGL_0388,Ye urgent hai: refund ki deadline already cross ho gayi.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_06
HGL_0389,Ye urgent hai: refund ki deadline already cross ho gayi. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_06
HGL_0390,Ye urgent hai: refund ki deadline already cross ho gayi. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_06
HGL_0391,Refund wrong payment method mein bheja gaya.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_07
HGL_0392,Refund wrong payment method mein bheja gaya. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_07
HGL_0393,Refund wrong payment method mein bheja gaya. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_07
HGL_0394,"Hello, refund wrong payment method mein bheja gaya.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_07
HGL_0395,"Hello, refund wrong payment method mein bheja gaya. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_07
HGL_0396,"Hello, refund wrong payment method mein bheja gaya. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_07
HGL_0397,"Please help, refund wrong payment method mein bheja gaya.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_07
HGL_0398,"Please help, refund wrong payment method mein bheja gaya. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_07
HGL_0399,"Please help, refund wrong payment method mein bheja gaya. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_07
HGL_0400,Mujhe help chahiye kyunki refund wrong payment method mein bheja gaya.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_07
HGL_0401,Mujhe help chahiye kyunki refund wrong payment method mein bheja gaya. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_07
HGL_0402,Mujhe help chahiye kyunki refund wrong payment method mein bheja gaya. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_07
HGL_0403,Ye urgent hai: refund wrong payment method mein bheja gaya.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_07
HGL_0404,Ye urgent hai: refund wrong payment method mein bheja gaya. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_07
HGL_0405,Ye urgent hai: refund wrong payment method mein bheja gaya. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_07
HGL_0406,Mujhe expected amount se kam refund mila.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_08
HGL_0407,Mujhe expected amount se kam refund mila. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_08
HGL_0408,Mujhe expected amount se kam refund mila. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_08
HGL_0409,"Hello, mujhe expected amount se kam refund mila.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_08
HGL_0410,"Hello, mujhe expected amount se kam refund mila. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_08
HGL_0411,"Hello, mujhe expected amount se kam refund mila. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_08
HGL_0412,"Please help, mujhe expected amount se kam refund mila.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_08
HGL_0413,"Please help, mujhe expected amount se kam refund mila. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_08
HGL_0414,"Please help, mujhe expected amount se kam refund mila. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_08
HGL_0415,Mujhe help chahiye kyunki mujhe expected amount se kam refund mila.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_08
HGL_0416,Mujhe help chahiye kyunki mujhe expected amount se kam refund mila. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_08
HGL_0417,Mujhe help chahiye kyunki mujhe expected amount se kam refund mila. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_08
HGL_0418,Ye urgent hai: mujhe expected amount se kam refund mila.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_08
HGL_0419,Ye urgent hai: mujhe expected amount se kam refund mila. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_08
HGL_0420,Ye urgent hai: mujhe expected amount se kam refund mila. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_08
HGL_0421,Refund status kai din se change nahi hua.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_09
HGL_0422,Refund status kai din se change nahi hua. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_09
HGL_0423,Refund status kai din se change nahi hua. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_09
HGL_0424,"Hello, refund status kai din se change nahi hua.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_09
HGL_0425,"Hello, refund status kai din se change nahi hua. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_09
HGL_0426,"Hello, refund status kai din se change nahi hua. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_09
HGL_0427,"Please help, refund status kai din se change nahi hua.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_09
HGL_0428,"Please help, refund status kai din se change nahi hua. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_09
HGL_0429,"Please help, refund status kai din se change nahi hua. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_09
HGL_0430,Mujhe help chahiye kyunki refund status kai din se change nahi hua.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_09
HGL_0431,Mujhe help chahiye kyunki refund status kai din se change nahi hua. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_09
HGL_0432,Mujhe help chahiye kyunki refund status kai din se change nahi hua. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_09
HGL_0433,Ye urgent hai: refund status kai din se change nahi hua.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_09
HGL_0434,Ye urgent hai: refund status kai din se change nahi hua. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_09
HGL_0435,Ye urgent hai: refund status kai din se change nahi hua. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_09
HGL_0436,Mere bank account mein promised refund nahi aaya.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_10
HGL_0437,Mere bank account mein promised refund nahi aaya. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_10
HGL_0438,Mere bank account mein promised refund nahi aaya. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_10
HGL_0439,"Hello, mere bank account mein promised refund nahi aaya.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_10
HGL_0440,"Hello, mere bank account mein promised refund nahi aaya. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_10
HGL_0441,"Hello, mere bank account mein promised refund nahi aaya. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_10
HGL_0442,"Please help, mere bank account mein promised refund nahi aaya.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_10
HGL_0443,"Please help, mere bank account mein promised refund nahi aaya. Please jaldi resolve karo.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_10
HGL_0444,"Please help, mere bank account mein promised refund nahi aaya. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_10
HGL_0445,Mujhe help chahiye kyunki mere bank account mein promised refund nahi aaya.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_10
HGL_0446,Mujhe help chahiye kyunki mere bank account mein promised refund nahi aaya. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_10
HGL_0447,Mujhe help chahiye kyunki mere bank account mein promised refund nahi aaya. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_10
HGL_0448,Ye urgent hai: mere bank account mein promised refund nahi aaya.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_10
HGL_0449,Ye urgent hai: mere bank account mein promised refund nahi aaya. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_10
HGL_0450,Ye urgent hai: mere bank account mein promised refund nahi aaya. Mujhe jaldi update chahiye.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_10
HGL_0451,Main apna order cancel nahi kar pa rahi hoon.,Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_01
HGL_0452,Main apna order cancel nahi kar pa rahi hoon. Please jaldi resolve karo.,Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_01
HGL_0453,Main apna order cancel nahi kar pa rahi hoon. Mujhe jaldi update chahiye.,Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_01
HGL_0454,"Hello, main apna order cancel nahi kar pa rahi hoon.",Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_01
HGL_0455,"Hello, main apna order cancel nahi kar pa rahi hoon. Please jaldi resolve karo.",Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_01
HGL_0456,"Hello, main apna order cancel nahi kar pa rahi hoon. Mujhe jaldi update chahiye.",Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_01
HGL_0457,"Please help, main apna order cancel nahi kar pa rahi hoon.",Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_01
HGL_0458,"Please help, main apna order cancel nahi kar pa rahi hoon. Please jaldi resolve karo.",Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_01
HGL_0459,"Please help, main apna order cancel nahi kar pa rahi hoon. Mujhe jaldi update chahiye.",Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_01
HGL_0460,Mujhe help chahiye kyunki main apna order cancel nahi kar pa rahi hoon.,Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_01
HGL_0461,Mujhe help chahiye kyunki main apna order cancel nahi kar pa rahi hoon. Please jaldi resolve karo.,Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_01
HGL_0462,Mujhe help chahiye kyunki main apna order cancel nahi kar pa rahi hoon. Mujhe jaldi update chahiye.,Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_01
HGL_0463,Ye urgent hai: main apna order cancel nahi kar pa rahi hoon.,Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_01
HGL_0464,Ye urgent hai: main apna order cancel nahi kar pa rahi hoon. Please jaldi resolve karo.,Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_01
HGL_0465,Ye urgent hai: main apna order cancel nahi kar pa rahi hoon. Mujhe jaldi update chahiye.,Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_01
HGL_0466,Cancel button available nahi hai.,Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_02
HGL_0467,Cancel button available nahi hai. Please jaldi resolve karo.,Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_02
HGL_0468,Cancel button available nahi hai. Mujhe jaldi update chahiye.,Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_02
HGL_0469,"Hello, cancel button available nahi hai.",Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_02
HGL_0470,"Hello, cancel button available nahi hai. Please jaldi resolve karo.",Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_02
HGL_0471,"Hello, cancel button available nahi hai. Mujhe jaldi update chahiye.",Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_02
HGL_0472,"Please help, cancel button available nahi hai.",Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_02
HGL_0473,"Please help, cancel button available nahi hai. Please jaldi resolve karo.",Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_02
